,lat,lon,address,cost,time
595,37.72848888888889,-122.35137777777778,,3.0,48.18333333333333
596,37.72848888888889,-122.34541481481482,,,
597,37.72848888888889,-122.33945185185185,,,
598,37.72848888888889,-122.33348888888891,,,
599,37.72848888888889,-122.32752592592593,,,
600,37.72848888888889,-122.32156296296296,,,
601,37.72848888888889,-122.3156,,,
602,37.72848888888889,-122.30963703703705,,,
603,37.72848888888889,-122.30367407407408,,,
604,37.72848888888889,-122.29771111111113,,,
605,37.72848888888889,-122.29174814814813,,,
606,37.72848888888889,-122.2857851851852,,,
607,37.72848888888889,-122.27982222222221,,,
608,37.72848888888889,-122.27385925925924,,,
609,37.72848888888889,-122.26789629629629,,,
610,37.72848888888889,-122.26193333333332,,,87.83333333333333
611,37.73445185185185,-122.53026666666668,,,
612,37.73445185185185,-122.52430370370372,,,
613,37.73445185185185,-122.51834074074075,,3.0,54.2
614,37.73445185185185,-122.5123777777778,,3.0,55.43333333333333
615,37.73445185185185,-122.50641481481482,,3.0,54.78333333333333
616,37.73445185185185,-122.50045185185186,,3.0,55.55
617,37.73445185185185,-122.49448888888891,,3.0,52.666666666666664
618,37.73445185185185,-122.48852592592593,,3.0,56.31666666666667
619,37.73445185185185,-122.48256296296294,,3.0,59.93333333333333
620,37.73445185185185,-122.4766,,3.0,55.016666666666666
621,37.73445185185185,-122.47063703703705,,3.0,48.416666666666664
622,37.73445185185185,-122.46467407407408,,3.0,45.8
623,37.73445185185185,-122.45871111111113,,3.0,47.93333333333333
624,37.73445185185185,-122.45274814814816,,3.0,55.7
625,37.73445185185185,-122.4467851851852,,3.0,50.483333333333334
626,37.73445185185185,-122.44082222222221,,3.0,41.166666666666664
627,37.73445185185185,-122.43485925925928,,3.0,39.88333333333333
628,37.73445185185185,-122.42889629629629,,3.0,31.433333333333334
629,37.73445185185185,-122.42293333333332,,3.0,28.983333333333334
630,37.73445185185185,-122.41697037037036,,3.0,35.65
631,37.73445185185185,-122.4110074074074,,7.5,37.75
632,37.73445185185185,-122.40504444444444,,3.0,37.18333333333333
633,37.73445185185185,-122.39908148148147,,3.0,44.46666666666667
634,37.73445185185185,-122.3961,,3.0,34.78333333333333
635,37.73445185185185,-122.39311851851852,,3.0,31.183333333333334
636,37.73445185185185,-122.38715555555555,,3.0,30.95
